time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
0.06,6.45309874769619e-08,7.370590339855676e-08,10.001618102094106,9.052743105186778e-05,6.283070600289374,0.0,7.321031664623118e-06,6.916694199457554e-06,0.05393518413415378,0.004367623872794851,-0.006039604902148196,0.0,423.6789714618864,423.15952040419404,420.45106250443655,420.8291912506993
0.12000000000000001,4.0125448393542044e-06,3.910695433599605e-06,10.010007359252796,0.0005772256228153694,8.201293333343074e-07,0.0,0.00013426626373103776,0.00016415396762437396,0.22568765699381524,0.014708686999071229,0.014381310680746927,0.0,457.58760548102185,459.2100541445415,459.4136603836551,460.2326123394421
0.18,7.9827890542525e-06,3.3630161660752576e-05,10.030879531721487,0.0008628163107973208,0.0009344851886137207,0.0,-0.00011286447662072198,0.0009304219176709259,0.4699824291621627,-0.041005718927532187,0.01782189168562734,0.0,480.49534364166925,480.75594501785093,482.6608279529876,478.43825083496
0.23999999999999996,-2.135815385848117e-05,9.870948551122697e-05,10.061340061422246,6.282421156856049,0.0020175553350831876,0.0,-0.0009709853008516517,0.0010466497276905512,0.5453350262353992,-0.008270653302334428,0.018505793902476746,0.0,428.45942877148025,428.5175089396625,428.63040459286475,431.40255568377023
0.3,-0.00012511855624627242,0.00014410668694611766,10.096807613278594,6.282002848910192,0.0032762593702990728,0.0,-0.0026073473308059055,0.0004206785141672298,0.6368693052699695,-0.004492945076711188,0.02551389120516591,0.0,434.046098780225,434.63376344982765,434.56515281711927,434.88175828099577
0.36000000000000004,-0.00035465115985675966,0.00014513977167797938,10.137855364255278,6.282496634364481,0.0043460550440990176,0.0,-0.005183282526935554,-0.00036701897992240753,0.7313323781908316,0.025951788808063044,-0.00560908226283313,0.0,437.2155261605153,434.61512611150505,433.9590766327353,436.50674545700673
0.4200000000000001,-0.0007468693808179101,0.00011554558945748837,10.183043656962528,0.00046854133364071515,0.0039691479922145945,0.0,-0.007857162676068723,-0.0004873261045886162,0.7749153747537517,0.0006040296501464218,-0.007662365587715183,0.0,419.26292419820254,419.084615944108,420.2879350370594,418.08555132132454
0.48000000000000015,-0.0013078193203092294,9.720203891067362e-05,10.234940853486629,0.00041649607284099943,0.003166712339758959,0.0,-0.01077288721743076,-0.00012488716671241044,0.9548581852626847,-0.0039861679934245445,-0.028369923653107934,0.0,461.641112793442,460.00454133587186,463.75963547394696,463.39901880623125
0.5400000000000001,-0.002015204383015616,9.7679096098937e-05,10.296001874603029,0.00017041041848653293,0.0012735283476104087,0.0,-0.012617114821643861,0.00011508362099322517,1.080399115284988,-0.004332961923667019,-0.03882974956135278,0.0,446.01269431490834,445.1573296241451,446.1559935023444,446.1277592120683
0.6000000000000002,-0.0027903937417712407,0.00010715394338070569,10.364822395103886,6.28280121766479,6.2818417901740435,0.0,-0.012960516126646572,0.00015983084832958027,1.2134863163697607,-0.021521021617832793,-0.05550721759340782,0.0,449.1183793256449,447.7627002471054,449.1621366400279,447.76628816353866
0.6600000000000003,-0.003532470736606518,0.00010517845279664904,10.438475757603053,6.281453348438582,6.2791190627566,0.0,-0.01150375925731108,-0.00034615272559004905,1.241594817212958,-0.02442129721616477,-0.030386326232536356,0.0,414.0401567586255,416.24261475177775,414.91626474881747,414.66151908994783
0.7200000000000003,-0.004124474261551456,4.054128170699417e-05,10.517623734181406,6.280581509816145,6.277314624771293,0.0,-0.008030735435714972,-0.0019311954533765337,1.3964934269094198,0.00019865202369784285,-0.029456558830170555,0.0,455.32817613209096,455.40227936619533,454.68233340076904,456.65033772534633
0.7800000000000004,-0.004482866299861489,-0.00012708807039097498,10.603666387580457,6.280647129844095,6.2754603120760475,0.0,-0.003738403928286128,-0.003652334952174978,1.471500106277307,0.0028263008660097478,-0.03397185811682586,0.0,431.68644598844367,431.3049397967007,430.09754687572075,430.3199923352349
0.8400000000000004,-0.004519394643323684,-0.0004046742483091292,10.697579824312756,6.280687754141567,6.274011063167237,0.0,0.0027133920679335874,-0.00558737453144421,1.6586935969613366,-0.004011392320382369,-0.00950818783680913,0.0,463.587159402139,465.5051270886145,467.4104874228242,466.87733871253477
0.9000000000000005,-0.004172584774685254,-0.0007901042937820114,10.799262970563854,6.28065343361455,6.273182834055204,0.0,0.008912635830840749,-0.007272733822524469,1.7306375587840335,0.00554603340289541,-0.02419133333488188,0.0,432.2278297622164,430.9887819147774,429.2733682939427,430.0835714983823
0.9600000000000005,-0.0034134326251338792,-0.0012809525208498937,10.907461126777363,6.280813109693664,6.272808337661036,0.0,0.016474641394879242,-0.00906075740298503,1.8757400121519283,-0.0038433894335269717,0.016117625015846307,0.0,451.612712748389,454.85215040749483,454.9158422554736,454.16338675626594
1.0200000000000005,-0.0022487433857556246,-0.0018665794760897444,11.019699520202707,6.280370381959738,6.2744448395058114,0.0,0.022231633375006922,-0.010488048734011247,1.86555747931308,-0.015601941252367187,0.04338941032128945,0.0,402.4172009842978,404.8784286544343,404.9364152373863,403.8774217453438
1.0800000000000005,-0.0007483580459660069,-0.002555900282164396,11.134174484259486,6.279741107056957,6.277362194909543,0.0,0.02750313862120339,-0.012565370773099709,1.9501359673621224,-0.0018385241643862254,0.057440510130109465,0.0,434.925155612288,436.10180933283874,434.7148548765905,435.86666476889513
1.1400000000000006,0.0010046251511558204,-0.0033783507783100826,11.253348318967026,6.2798001391865235,6.280781914589252,0.0,0.03059293998650976,-0.014851221235798668,2.0222020042108437,0.006103443310772985,0.056090144065879026,0.0,431.3912147513878,431.2795175866755,431.712764646635,432.382315217371
1.2000000000000006,0.0028800820197948124,-0.004343743526059966,11.379467386854886,6.28030812121882,0.0010230089460385727,0.0,0.03154548951102315,-0.017278765777399348,2.1814776479658087,0.012816736606548158,0.05906520933177447,0.0,459.8232193947402,460.0609450247774,458.20246659399606,458.7357108873633
1.2600000000000007,0.0047392087382331005,-0.005434960703159457,11.512588717732369,6.2808749685754535,0.004736208510841777,0.0,0.03006876093850733,-0.01902816371552475,2.2557559869926442,0.001674183596873395,0.06700216796394841,0.0,432.6671113588159,433.3376373265103,434.09778649974606,433.1616918550612
1.3200000000000007,0.006428684738859142,-0.006624478040156818,11.65117706200659,6.281066552624431,0.008348417970507782,0.0,0.025848719924821704,-0.020606696537050835,2.3636366249184078,0.006069998290316033,0.0409634198855128,0.0,445.24841897033906,443.1155188604501,444.22348467473165,444.5837251714592
